,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
4,training,120.0kW,oort,7,1,0.520706832408905,0.028485571965575218,587,100.0,120.0,156.6247707343954,100.0,100.0,0.21296464540093327,21.8,16.1,3234
5,training,250.0kW,oort,7,1,0.9233746528625488,0.004688032902777195,587,100.0,250.0,63.06014365258479,100.0,100.0,0.26567899385050975,5.2,16.1,3234
0,evaluation,1.9kW,oort,7,0,0.9576603757961674,0.00402012700214982,0,53.655328138665276,1.9,58.268709279189075,53.349744805331945,53.349744805331945,0,51.3,16.2,3813
1,evaluation,2.8kW,oort,7,0,0.9454624791644197,0.004895669408142567,0,55.377090405525344,2.8,64.0916592929101,54.92675707219201,54.92675707219201,0,6.9,16.2,3813
2,evaluation,7.7kW,oort,7,0,0.9581898591054921,0.0038498772773891687,0,64.52317392043788,7.7,57.95225226161711,63.28475725377121,63.28475725377121,0,79.5,16.1,3813
3,evaluation,11.5kW,oort,7,0,0.9542295321519317,0.004080164711922407,0,71.65489706237223,11.5,59.66033998758123,69.8053137290389,69.8053137290389,0,52.1,16.2,3813
4,evaluation,120.0kW,oort,7,0,0.896262142663737,0.008574498817324638,0,100.0,120.0,85.93149125610995,100.0,100.0,0,81.9,16.1,3813
5,evaluation,250.0kW,oort,7,0,0.957584473767672,0.004264170303940773,0,100.0,250.0,60.14186630613508,100.0,100.0,0,64.7,16.1,3813
0,training,1.9kW,oort,8,0,0.0,0.0,0,53.96513369422083,1.9,0.0,53.655328138665276,53.655328138665276,0.0,51.3,16.2,3821
1,training,2.8kW,oort,8,0,0.0,0.0,0,55.8336459610809,2.8,0.0,55.377090405525344,55.377090405525344,0.0,6.9,16.2,3821
2,training,7.7kW,oort,8,1,0.9389678835868835,0.004242224153131247,587,65.73559196119784,7.7,60.833623049502506,64.52317392043788,64.52317392043788,0.2643868028349885,21.6,16.2,3821
3,training,11.5kW,oort,8,1,0.921656608581543,0.00477483170107007,587,73.49541705620291,11.5,64.53954666263688,71.65489706237223,71.65489706237223,0.21231349609804034,40.2,16.2,3821
