learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
evaluation,120.0kW,Oort,8,0,0.9087385999278478,0.0085817649960517,0,100.0,120.0,85.96789346238434,0.48,0.48,0.0,86.9,15.0,4449
evaluation,250.0kW,Oort,8,0,0.9579383539626812,0.0040578078478574,0,100.0,250.0,58.66855193947156,1.0,1.0,0.0,88.8,15.0,4449
training,1.9kW,Oort,9,0,0.0,0.0,0,54.64761111111112,1.9,0.0,0.0076,0.0076,0.0,44.7,15.0,4457
training,2.8kW,Oort,9,0,0.0,0.0,0,56.83355555555556,2.8,0.0,0.0111999999999999,0.0111999999999999,0.0,8.2,15.0,4457
training,7.7kW,Oort,9,1,0.9495123028755188,0.0039885430596768,593,68.38123748825386,7.7,58.9866889168013,0.0308,0.0308,0.2911611695317388,53.5,15.0,4457
training,11.5kW,Oort,9,1,0.926633596420288,0.0046691377647221,593,77.47262939404372,11.5,63.82123740481628,0.046,0.046,0.2891920895332371,53.4,15.0,4457
training,120.0kW,Oort,9,1,0.5745314955711365,0.0302542690187692,593,100.0,120.0,161.41404031452714,0.48,0.48,0.2924798682997781,33.8,15.0,4457
training,250.0kW,Oort,9,1,0.9294508695602416,0.0043711406178772,593,100.0,250.0,60.89154858310644,1.0,1.0,0.2315358332067619,5.0,15.0,4457
evaluation,1.9kW,Oort,9,0,0.9574051562985476,0.0037920954637229,0,54.9568888888889,1.9,56.59201301365161,0.0076,0.0076,0.0,25.7,15.0,5043
evaluation,2.8kW,Oort,9,0,0.944539473522344,0.0047050178982317,0,57.28933333333334,2.8,62.83130985120981,0.0111999999999999,0.0111999999999999,0.0,8.0,15.0,5043
evaluation,7.7kW,Oort,9,0,0.9614072276116218,0.0036437220405787,0,69.63462637714275,7.7,56.37927619641008,0.0308,0.0308,0.0,84.8,15.0,5043
evaluation,11.5kW,Oort,9,0,0.9565380689106768,0.0039529162459075,0,79.34457383848816,11.5,58.72265495202787,0.046,0.046,0.0,88.0,15.0,5043
evaluation,120.0kW,Oort,9,0,0.9091581643064904,0.0084240660071372,0,100.0,120.0,85.1743556494003,0.48,0.48,0.0,92.8,15.0,5043
evaluation,250.0kW,Oort,9,0,0.9570136530414284,0.0038931120652705,0,100.0,250.0,57.46561816736292,1.0,1.0,0.0,84.0,15.0,5043
training,1.9kW,Oort,10,0,0.0,0.0,0,55.26986111111112,1.9,0.0,0.0076,0.0076,0.0,25.7,15.0,5050
training,2.8kW,Oort,10,0,0.0,0.0,0,57.750555555555565,2.8,0.0,0.0111999999999999,0.0111999999999999,0.0,8.0,15.0,5050
training,7.7kW,Oort,10,1,0.9506898522377014,0.0038223715964704,593,70.85819072608089,7.7,57.74485948039529,0.0308,0.0308,0.271953362264182,21.6,15.0,5050
training,11.5kW,Oort,10,1,0.9300892949104308,0.0044388389214873,593,81.20379115954542,11.5,62.227387589332416,0.046,0.046,0.2130145770554507,26.8,15.0,5050
