,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
1,evaluation,2.8kW,towards,8,0,0.947468548776459,0.005077482666820288,0,56.33554184159019,2.8,65.27091462888784,55.88131961936797,55.88131961936797,0,89.6,16.1,4433
2,evaluation,7.7kW,towards,8,0,0.956551950939855,0.0038034042809158564,0,67.11332585173137,7.7,57.60141096260258,65.86421474062027,65.86421474062027,0,44.6,16.1,4433
3,evaluation,11.5kW,towards,8,0,0.958966330749239,0.004194437060505152,0,75.54327421623222,11.5,60.490018485317336,73.67771866067666,73.67771866067666,0,73.9,16.1,4433
4,evaluation,120.0kW,towards,8,0,0.9081501573176344,0.00885136891156435,0,100.0,120.0,87.3078306037702,100.0,100.0,0,78.1,16.1,4433
5,evaluation,250.0kW,towards,8,0,0.9534799898377394,0.004117161966860294,0,100.0,250.0,59.09607079943253,100.0,100.0,0,84.0,16.1,4433
0,training,1.9kW,towards,9,0,0.0,0.0,0,54.61099035124535,1.9,0.0,54.29907368457868,54.29907368457868,0.0,6.7,16.1,4441
1,training,2.8kW,towards,9,0,0.0,0.0,0,56.795208508256856,2.8,0.0,56.33554184159019,56.33554184159019,0.0,89.6,16.1,4441
2,training,7.7kW,towards,9,1,0.94267338514328,0.003921074792742729,591,68.3287538510354,7.7,58.48566595241842,67.11332585173137,67.11332585173137,0.29637766921408215,46.1,16.1,4441
3,training,11.5kW,towards,9,1,0.9282146692276001,0.0045819333754479885,591,77.38949317745139,11.5,63.22244120304361,75.54327421623222,75.54327421623222,0.25399617531470486,21.9,16.1,4441
4,training,120.0kW,towards,9,1,0.5694333910942078,0.03226219490170479,591,100.0,120.0,166.68439055361404,100.0,100.0,0.2603441918614722,15.6,16.1,4441
5,training,250.0kW,towards,9,1,0.9323980212211609,0.004288495518267155,591,100.0,250.0,60.3131637945685,100.0,100.0,0.25160628141518404,5.3,16.1,4441
0,evaluation,1.9kW,towards,9,0,0.9602242962295402,0.0037560146301984787,0,54.91868479568979,1.9,56.32214015904454,54.61099035124535,54.61099035124535,0,19.3,16.1,5023
